877723;0
877792;0
877840;0
878821;0
878842;0
878855;0
878871;0
878907;0
878908;0
878912;0
878919;0
878974;0
878977;0
878993;0
879020;0
879033;0
879061;0
879403;0
879453;0
879454;0
879478;0
879500;0
879535;0
879889;0
881801;0
882320;0
882324;0
882330;0
882332;0
882341;0
882342;0
882348;0
882350;0
882356;0
882360;0
882364;0
882367;0
882368;0
882372;0
882382;0
882383;0
882387;0
882391;0
882392;0
882393;0
882402;0
882410;0
882415;0
882419;0
882423;0
882426;0
882433;0
882435;0
882439;0
882442;0
882459;0
882469;0
882478;0
882479;0
882483;0
882497;0
882506;0
882507;0
882508;0
882512;0
882515;0
882518;0
882522;0
882532;0
882543;0
882545;0
882564;0
882578;0
882583;0
882587;0
882591;0
882593;0
882599;0
882602;0
882608;0
882609;0
882612;0
882616;0
882626;0
882631;0
882652;0
882674;0
882699;0
882700;0
882705;0
882715;0
882729;0
882747;0
882752;0
882756;0
882763;0
882768;0
882775;0
882793;0
882796;0
882801;0
882837;0
882868;0
882869;0
882886;0
882891;0
882919;0
882923;0
882927;0
882934;0
882938;0
882957;0
882973;0
882975;0
882977;0
882987;0
882991;0
882999;0
883011;0
883016;0
883018;0
883021;0
883028;0
883035;0
883062;0
883072;0
883077;0
883079;0
883102;0
883122;0
883169;0
883364;0
883418;0
883424;0
883432;0
883438;0
883441;0
883444;0
883449;0
883450;0
883455;0
883463;0
883476;0
883483;0
883486;0
883498;0
883507;0
883513;0
883522;0
883526;0
883527;0
883546;0
883565;0
883597;0
883613;0
883619;0
883624;0
883670;0
883716;0
883724;0
883739;0
883753;0
883768;0
883773;0
883931;0
883950;0
883956;0
883979;0
884001;0
884248;0
884303;0
884339;0
884384;0
884596;0
884624;0
884673;0
884717;0
884766;0
884804;0
884851;0
884856;0
884878;0
884879;0
884881;0
884909;0
884913;0
884916;0
884939;0
884945;0
884947;0
884948;0
884961;0
884971;0
884979;0
884980;0
884987;0
884988;0
884989;0
885004;0
885008;0
885032;0
885041;0
885047;0
885052;0
885056;0
885063;0
885085;0
885086;0
885126;0
885129;0
885149;0
885159;0
885163;0
885220;0
885260;0
885269;0
885279;0
885297;0
885301;0
885316;0
885344;0
885360;0
885449;0
885544;0
885582;0
885638;0
885715;0
885914;0
886081;0
886169;0
886455;0
886888;0
886898;0
886938;0
887015;0
887298;0
887325;0
887347;0
887509;0
887658;0
887894;0
887898;0
887905;1
887920;1
887939;1
887945;1
887946;1
887952;1
887954;1
887957;1
887966;1
887973;1
887982;1
887987;1
887991;1
887992;1
888005;1
888006;1
888007;1
888014;1
888019;1
888020;1
888025;1
888029;1
888031;1
888032;1
888045;1
888049;1
888057;1
888060;1
888061;1
888064;1
888069;1
888071;1
888090;1
888101;1
888104;1
888114;1
888119;1
888126;1
888130;1
888133;1
888139;1
888140;1
888142;1
888146;1
888156;1
888157;1
888158;1
888177;1
888178;1
888228;1
888265;1
888268;1
888368;1
888371;1
888378;1
888389;1
888399;1
888418;1
888420;1
888431;1
888437;1
888451;1
888474;1
888510;1
888513;1
888529;1
888533;1
888535;1
888544;1
888549;1
888551;1
888565;1
888589;1
888600;1
888601;1
888613;1
888650;1
888655;1
888660;1
888673;1
888679;1
888695;1
888698;1
888710;1
888712;1
888713;1
888723;1
888731;1
888734;1
888736;1
888738;1
888749;1
888752;1
888769;1
888773;1
888778;1
888787;1
888788;1
888807;1
888815;1
888823;1
888829;1
888831;1
888844;1
888863;1
888865;1
888868;1
888895;1
888902;1
888928;1
888940;1
888945;1
888946;1
888951;1
888956;1
888960;1
888967;1
888973;1
888979;1
888982;1
888991;1
888997;1
888998;1
889007;1
889008;1
889010;1
889014;1
889022;1
889052;1
889066;1
889075;1
889077;1
889094;1
889095;1
889109;1
889119;1
889123;1
889134;1
889135;1
889146;1
889152;1
889155;1
889159;1
889162;1
889164;1
889165;1
889167;1
889173;1
889174;1
889182;1
889191;1
889195;1
889197;1
889207;1
889210;1
889218;1
889221;1
889231;1
889236;1
889237;1
889238;1
889251;1
889254;1
889262;1
889268;1
889276;1
889282;1
889292;1
889299;1
889307;1
889319;1
889345;1
889346;1
889349;1
889350;1
889376;1
889387;1
889390;1
889393;1
889411;1
889417;1
889424;1
889426;1
889435;1
889443;1
889465;1
889468;1
889471;1
889477;1
889478;1
889480;1
889487;1
889494;1
889499;1
889504;1
889512;1
889513;1
889519;1
889525;1
889534;1
889538;1
889556;1
889557;1
889563;1
889570;1
889575;1
889576;1
889578;1
889584;1
889585;1
889589;1
889592;1
889598;1
889603;1
889611;1
889613;1
889620;1
889643;1
889674;1
889687;1
889693;1
889701;1
889713;1
889715;1
889721;1
889738;1
889743;1
889755;1
889757;1
889773;1
889775;1
889784;1
889790;1
889791;1
889793;1
889797;1
889806;1
889812;1
889813;1
889823;1
889826;1
889839;1
889853;1
889861;1
889869;1
889872;1
889880;1
889883;1
889892;1
889894;1
889895;1
889896;1
889905;1
889906;1
889912;1
889915;1
889918;1
889926;1
889931;1
889938;1
889950;1
889958;1
889960;1
889965;1
889975;1
889977;1
889984;1
889987;1
889995;1
889996;1
890000;1
890022;1
890027;1
890047;1
890052;1
890055;1
890056;1
890057;1
890059;1
890061;1
890074;1
890076;1
890083;1
890086;1
890093;1
890098;1
890100;1
890107;1
890111;1
890119;1
890122;1
890131;1
890153;1
890156;1
890178;1
890273;1
890276;1
890279;1
890288;1
890292;1
890317;1
890323;1
890324;1
890326;1
890329;1
890353;1
890362;1
890398;1
890406;1
890428;1
890459;1
890470;1
890514;1
890520;1
890541;1
890603;1
890621;1
890657;1
890671;1
890687;1
890698;1
890706;1
890719;1
890727;1
890741;1
890745;1
890758;1
890777;1
890783;1
890841;1
890870;1
890881;1
890883;1
890892;1
890896;1
890912;1
890918;1
890920;1
890930;1
890951;1
891024;1
891032;1
891040;1
891058;1
891063;1
891074;1
891088;1
891126;1
891175;1
891235;1
891283;1
891296;1
891321;1
891333;1
891335;1
891358;1
891369;1
891372;1
891376;1
891384;1
891385;1
891394;1
891409;1
891411;1
891425;1
891433;1
891434;1
891441;1
891451;1
891480;1
891481;1
891492;1
891522;1
891523;1
891545;1
891551;1
891559;1
891594;1
891604;1
891611;1
891615;1
891637;1
891644;1
891655;1
891660;1
891670;1
891671;1
891673;1
891675;1
891684;1
891703;1
891709;1
891713;1
891714;1
891724;1
891733;1
891762;1
891780;1
891788;1
891792;1
891812;1
891814;1
891817;1
891836;1
891854;1
891866;1
891871;1
891887;1
891890;1
891893;1
891903;1
891917;1
891925;1
891927;1
891929;1
891933;1
891935;1
891937;1
891939;1
891946;1
891961;1
891962;1
891978;1
891983;1
892007;2
892008;2
892010;2
892013;2
892016;2
892021;2
892028;2
892041;2
892045;2
892060;2
892062;2
892070;2
892078;2
892081;2
892086;2
892088;2
892092;2
892097;2
892100;2
892110;2
892126;2
892129;2
892155;2
892159;2
892169;2
892182;2
892204;2
892218;2
892222;2
892227;2
892249;2
892254;2
892256;2
892257;2
892280;2
892311;2
892312;2
892316;2
892321;2
892352;2
892367;2
892374;2
892386;2
892392;2
892402;2
892421;2
892448;2
892450;2
892453;2
892461;2
892465;2
892507;2
892510;2
892514;2
892559;2
892562;2
892576;2
892592;2
892593;2
892649;2
892657;2
892669;2
892671;2
892702;2
892734;2
892737;2
892741;2
892784;2
892807;2
892863;2
892922;2
892979;2
892993;2
893014;2
893016;2
893037;2
893071;2
893104;2
893128;2
893132;2
893591;2
893702;2
893745;2
893794;2
894048;2
894203;2
894247;2
894603;2
895043;2
895103;2
895646;2
896261;2
896430;2
896473;2
897420;2
897636;2
898021;2
899007;2
899035;2
899257;2
899392;2
899418;2
899513;2
899598;2
899809;2
899833;2
899860;2
899873;2
900024;2
900062;2
900094;2
900137;2
900145;2
900148;2
900157;2
900163;2
900306;2
900309;2
900339;2
900576;2
901961;2
902050;2
902212;2
902997;2
903084;2
903166;2
903175;2
903201;2
903500;2
903583;2
903585;2
903597;2
903600;2
903604;2
903609;2
903616;2
903629;2
903636;2
903646;2
903652;2
903826;2
903828;2
903863;2
903909;2
903911;2
903919;2
903930;2
903941;2
903948;2
903949;2
903951;2
903955;2
903997;2
904043;2
904045;2
904073;2
904074;2
904076;2
904104;2
904114;2
904121;2
904123;2
904128;2
904143;2
904153;2
904161;2
904167;2
904210;2
904215;2
904225;2
904241;2
904251;2
904263;2
904283;2
904294;2
904318;2
904319;2
904339;2
904348;2
904392;2
904394;2
904469;2
904502;2
904527;2
904531;2
904533;2
904817;2
904823;2
904984;2
905118;2
905160;2
905166;2
905206;2
905210;2
905215;2
905257;2
905267;2
905345;2
905366;2
905457;2
905587;2
905634;2
905837;2
905871;2
905969;2
906010;2
906016;2
906036;2
906038;2
906061;2
906073;2
906090;2
906101;2
906104;2
906110;2
906118;2
906121;2
906137;2
906142;2
906147;2
906148;2
906149;2
906162;2
906165;2
906166;2
906176;2
906228;2
906232;2
906253;2
906275;2
906287;2
906300;2
906332;2
906335;2
906343;2
906388;2
906430;2
906493;2
906499;2
906535;2
906712;2
906758;2
906768;2
906796;2
906908;2
906941;2
907560;2
907747;2
907893;2
907904;2
908084;2
908351;2
908397;2
909068;2
909102;2
909302;2
909729;2
909885;2
910777;2
911158;2
911366;2
911819;2
911950;2
912262;2
912278;2
912280;2
912287;2
912292;2
912305;2
912310;2
912322;2
912331;2
912332;2
912343;2
912351;2
912354;2
912357;2
912374;2
912385;2
912388;2
912400;2
912402;2
912408;2
912412;2
912413;2
912438;2
912448;2
912451;2
912472;2
912479;2
912486;2
